quantization,inference_time,precision
float16,0.036993980407714844,0.11
float16,0.03749895095825195,0.0
float16,0.03782010078430176,0.01
float16,0.037348031997680664,0.05
float16,0.03757596015930176,0.0
float16,0.038047075271606445,0.0
float16,0.037513017654418945,0.0
float16,0.03776383399963379,0.0
float16,0.03803706169128418,0.0
float16,0.03716611862182617,0.0
float16,0.03780388832092285,0.0
float16,0.03716015815734863,0.07
float16,0.037873029708862305,0.01
float16,0.0376279354095459,0.0
float16,0.03806710243225098,0.0
float16,0.038175106048583984,0.0
float16,0.0380558967590332,0.0
float16,0.03719210624694824,0.0
float16,0.03790903091430664,0.07
float16,0.03737688064575195,0.08
float16,0.03798794746398926,0.0
float16,0.037117958068847656,0.0
float16,0.037613630294799805,0.02
float16,0.037806034088134766,0.0
float16,0.03715181350708008,0.04
float16,0.03738689422607422,0.0
float16,0.03803515434265137,0.15
float16,0.03808188438415527,0.01
float16,0.03758525848388672,0.0
float16,0.03859996795654297,0.17
float16,0.03727102279663086,0.01
float16,0.03756403923034668,0.05
float16,0.037123918533325195,0.0
float16,0.03770089149475098,0.0
float16,0.03737616539001465,0.0
float16,0.037010908126831055,0.0
float16,0.037770748138427734,0.02
float16,0.03750801086425781,0.17
float16,0.03695392608642578,0.02
float16,0.03680682182312012,0.02
float16,0.03746509552001953,0.0
float16,0.03765606880187988,0.05
float16,0.038001060485839844,0.0
float16,0.037657976150512695,0.0
float16,0.03731393814086914,0.0
float16,0.037236928939819336,0.08
float16,0.03756117820739746,0.0
float16,0.037430763244628906,0.02
float16,0.03767895698547363,0.0
float16,0.03725075721740723,0.04
float16,0.037162065505981445,0.13
float16,0.03747200965881348,0.0
float16,0.03749704360961914,0.0
float16,0.03742790222167969,0.02
float16,0.03774094581604004,0.0
float16,0.03770709037780762,0.04
float16,0.03787493705749512,0.09
float16,0.03749704360961914,0.01
float16,0.03799796104431152,0.07
float16,0.03715181350708008,0.19
float16,0.03799295425415039,0.0
float16,0.03774094581604004,0.0
float16,0.03781390190124512,0.0
float16,0.03734874725341797,0.0
float16,0.03752779960632324,0.01
float16,0.03807687759399414,0.17
float16,0.03843426704406738,0.0
float16,0.03745675086975098,0.0
float16,0.037973880767822266,0.0
float16,0.03758716583251953,0.01
float16,0.03735017776489258,0.0
float16,0.03795909881591797,0.16
float16,0.038084983825683594,0.01
float16,0.03768301010131836,0.0
float16,0.03816103935241699,0.01
float16,0.03764915466308594,0.17
float16,0.037654876708984375,0.0
float16,0.038346052169799805,0.0
float16,0.037858009338378906,0.01
float16,0.03768801689147949,0.0
float16,0.03831315040588379,0.0
float16,0.03730130195617676,0.06
float16,0.03759312629699707,0.0
float16,0.037371158599853516,0.09
float16,0.03813767433166504,0.0
float16,0.03827309608459473,0.18
float16,0.03804492950439453,0.07
float16,0.03770780563354492,0.0
float16,0.03782200813293457,0.01
float16,0.03799295425415039,0.01
float16,0.038761138916015625,0.1
float16,0.0377810001373291,0.0
float16,0.037915945053100586,0.0
float16,0.03834795951843262,0.0
float16,0.038244009017944336,0.21
float16,0.037731170654296875,0.01
float16,0.037420034408569336,0.0
float16,0.038129329681396484,0.0
float16,0.03744816780090332,0.0
float16,0.03728365898132324,0.15
float16,0.037986040115356445,0.0
float16,0.037513017654418945,0.12
float16,0.038099050521850586,0.0
float16,0.037966251373291016,0.12
float16,0.038230180740356445,0.1
float16,0.037323951721191406,0.05
float16,0.037763118743896484,0.0
float16,0.03813767433166504,0.1
float16,0.03783011436462402,0.0
float16,0.037995100021362305,0.0
float16,0.03829073905944824,0.0
float16,0.03772377967834473,0.0
float16,0.03780508041381836,0.14
float16,0.037735939025878906,0.0
float16,0.037178993225097656,0.01
float16,0.03749227523803711,0.0
float16,0.03753995895385742,0.01
float16,0.03821086883544922,0.0
float16,0.037764787673950195,0.0
float16,0.037491798400878906,0.12
float16,0.03696894645690918,0.0
float16,0.03770089149475098,0.0
float16,0.03731489181518555,0.0
float16,0.03808712959289551,0.04
float16,0.037503957748413086,0.01
float16,0.037719011306762695,0.0
float16,0.03811502456665039,0.1
float16,0.03781294822692871,0.0
float16,0.03806805610656738,0.0
float16,0.0381779670715332,0.0
float16,0.037902116775512695,0.01
float16,0.0383450984954834,0.0
float16,0.04093527793884277,0.21
float16,0.0435791015625,0.0
float16,0.03909611701965332,0.14
float16,0.038095712661743164,0.18
float16,0.03754997253417969,0.14
float16,0.03742408752441406,0.01
float16,0.03730893135070801,0.0
float16,0.037629127502441406,0.01
float16,0.038186073303222656,0.01
float16,0.03777003288269043,0.11
float16,0.03846406936645508,0.21
float16,0.03833603858947754,0.0
float16,0.03744697570800781,0.14
float16,0.03705596923828125,0.0
float16,0.03829002380371094,0.0
float16,0.03827977180480957,0.0
float16,0.03781723976135254,0.0
float16,0.03779792785644531,0.0
float16,0.038095712661743164,0.0
float16,0.037744760513305664,0.0
float16,0.03819012641906738,0.0
float16,0.037756919860839844,0.0
float16,0.03837108612060547,0.0
float16,0.03827381134033203,0.0
float16,0.0381009578704834,0.14
float16,0.03778409957885742,0.0
float16,0.03817391395568848,0.0
float16,0.038330078125,0.07
float16,0.03796219825744629,0.0
float16,0.03782200813293457,0.0
float16,0.03822064399719238,0.01
float16,0.037748098373413086,0.02
float16,0.03829503059387207,0.0
float16,0.038095951080322266,0.05
float16,0.03766298294067383,0.0
float16,0.0381932258605957,0.0
float16,0.03814220428466797,0.0
float16,0.03765296936035156,0.05
float16,0.0369720458984375,0.0
float16,0.03758692741394043,0.0
float16,0.037648916244506836,0.0
float16,0.038245201110839844,0.0
float16,0.037277936935424805,0.0
float16,0.03764986991882324,0.17
float16,0.037322998046875,0.0
float16,0.0372312068939209,0.04
float16,0.03777885437011719,0.04
float16,0.037809133529663086,0.11
float16,0.03756880760192871,0.0
float16,0.03841400146484375,0.0
float16,0.03722500801086426,0.11
float16,0.03781604766845703,0.0
float16,0.03809309005737305,0.0
float16,0.03743577003479004,0.0
float16,0.03715920448303223,0.0
float16,0.037758827209472656,0.02
float16,0.03753018379211426,0.0
float16,0.037233829498291016,0.05
float16,0.037667036056518555,0.0
float16,0.038336992263793945,0.06
float16,0.03744196891784668,0.0
float16,0.037606000900268555,0.0
float16,0.03827786445617676,0.02
float16,0.03704190254211426,0.02
float16,0.03777503967285156,0.01
float16,0.0374751091003418,0.0
float16,0.03807187080383301,0.13
float16,0.03789687156677246,0.0
float16,0.037500858306884766,0.06
float16,0.037428855895996094,0.04
float16,0.03793811798095703,0.0
float16,0.03815889358520508,0.0
float16,0.037798166275024414,0.0
float16,0.03798675537109375,0.0
float16,0.03828907012939453,0.0
float16,0.038114070892333984,0.07
float16,0.03781318664550781,0.0
float16,0.03813004493713379,0.0
float16,0.03798508644104004,0.01
float16,0.037802934646606445,0.0
float16,0.037919044494628906,0.0
float16,0.03822493553161621,0.0
float16,0.03768515586853027,0.11
float16,0.039650917053222656,0.0
float16,0.037507057189941406,0.0
float16,0.03772282600402832,0.0
float16,0.038115739822387695,0.0
float16,0.03764820098876953,0.18
float16,0.03762698173522949,0.03
float16,0.03825688362121582,0.01
float16,0.038083791732788086,0.0
float16,0.03841376304626465,0.01
float16,0.03820395469665527,0.0
float16,0.038110971450805664,0.0
float16,0.037870168685913086,0.09
float16,0.038704872131347656,0.05
float16,0.03849911689758301,0.15
float16,0.03776383399963379,0.0
float16,0.03744792938232422,0.01
float16,0.038121938705444336,0.0
float16,0.038619279861450195,0.0
float16,0.03811502456665039,0.17
float16,0.038101911544799805,0.01
float16,0.03764700889587402,0.07
float16,0.03748202323913574,0.09
float16,0.03715777397155762,0.0
float16,0.03743791580200195,0.0
float16,0.03736996650695801,0.0
float16,0.03716611862182617,0.0
float16,0.0378110408782959,0.17
float16,0.03735709190368652,0.0
float16,0.03810906410217285,0.02
float16,0.037702083587646484,0.0
float16,0.03730010986328125,0.0
float16,0.03728985786437988,0.01
float16,0.03783893585205078,0.0
float16,0.03803110122680664,0.0
float16,0.03862190246582031,0.0
float16,0.03772401809692383,0.0
float16,0.03780198097229004,0.0
float16,0.03804588317871094,0.0
float16,0.03760099411010742,0.01
float16,0.03737688064575195,0.14
float16,0.03735494613647461,0.0
float16,0.03775787353515625,0.0
float16,0.037799835205078125,0.01
float16,0.03806281089782715,0.12
float16,0.03783297538757324,0.0
float16,0.0381016731262207,0.0
float16,0.038581132888793945,0.0
float16,0.03789496421813965,0.03
float16,0.037474870681762695,0.06
float16,0.03740191459655762,0.0
float16,0.03822159767150879,0.0
float16,0.03760099411010742,0.17
float16,0.03720498085021973,0.0
float16,0.037934064865112305,0.0
float16,0.03813815116882324,0.01
float16,0.03721809387207031,0.0
float16,0.03749799728393555,0.0
float16,0.0380549430847168,0.16
float16,0.03748893737792969,0.0
float16,0.03770923614501953,0.0
float16,0.03830909729003906,0.0
float16,0.03722405433654785,0.0
float16,0.03778409957885742,0.0
float16,0.038205862045288086,0.0
float16,0.037925004959106445,0.0
float16,0.037754058837890625,0.02
float16,0.03814697265625,0.01
float16,0.038574934005737305,0.0
float16,0.037895917892456055,0.0
float16,0.03815197944641113,0.0
float16,0.038220882415771484,0.0
float16,0.03760194778442383,0.0
float16,0.03730893135070801,0.01
float16,0.038292884826660156,0.01
float16,0.037796974182128906,0.0
float16,0.038205862045288086,0.0
float16,0.038604021072387695,0.04
float16,0.03764510154724121,0.0
float16,0.038095951080322266,0.0
float16,0.037481069564819336,0.0
float16,0.03745603561401367,0.0
float16,0.03743600845336914,0.0
float16,0.038234710693359375,0.14
float16,0.037590980529785156,0.0
float16,0.037336111068725586,0.0
float16,0.03835487365722656,0.0
float16,0.03789973258972168,0.0
float16,0.03733229637145996,0.0
float16,0.038015127182006836,0.01
float16,0.03769087791442871,0.0
float16,0.03740119934082031,0.0
float16,0.03726005554199219,0.01
float16,0.03768205642700195,0.18
float16,0.037206172943115234,0.06
float16,0.03819012641906738,0.01
float16,0.03780412673950195,0.0
float16,0.03747200965881348,0.14
float16,0.0380709171295166,0.0
float16,0.03792405128479004,0.02
float16,0.03838086128234863,0.02
float16,0.03827691078186035,0.12
float16,0.03800082206726074,0.0
float16,0.0373990535736084,0.1
float16,0.03734707832336426,0.0
float16,0.0377962589263916,0.0
float16,0.03717494010925293,0.15
float16,0.03726792335510254,0.0
float16,0.03782296180725098,0.0
float16,0.03821706771850586,0.01
float16,0.037156105041503906,0.19
float16,0.039222002029418945,0.0
float16,0.03920888900756836,0.08
float16,0.037641048431396484,0.17
float16,0.03795886039733887,0.01
float16,0.038343191146850586,0.0
float16,0.03772091865539551,0.04
float16,0.03810691833496094,0.2
float16,0.03706479072570801,0.0
float16,0.0379338264465332,0.0
float16,0.037552833557128906,0.0
float16,0.03734707832336426,0.15
float16,0.037190914154052734,0.0
float16,0.03754401206970215,0.08
float16,0.03746199607849121,0.0
float16,0.03727316856384277,0.0
float16,0.03880906105041504,0.09
float16,0.038641929626464844,0.04
float16,0.03790402412414551,0.0
float16,0.03784918785095215,0.05
float16,0.03818702697753906,0.0
float16,0.038252830505371094,0.02
float16,0.03728508949279785,0.0
float16,0.038114070892333984,0.0
float16,0.03728175163269043,0.17
float16,0.03772592544555664,0.01
float16,0.03822207450866699,0.0
float16,0.03744792938232422,0.14
float16,0.03775215148925781,0.11
float16,0.03808116912841797,0.0
float16,0.03760790824890137,0.03
float16,0.03763270378112793,0.0
float16,0.037941932678222656,0.17
float16,0.03806591033935547,0.08
float16,0.03783702850341797,0.06
float16,0.03823423385620117,0.04
float16,0.038430213928222656,0.0
float16,0.03813767433166504,0.0
float16,0.03782987594604492,0.0
float16,0.037206172943115234,0.0
float16,0.03749394416809082,0.03
float16,0.03836321830749512,0.0
float16,0.03859210014343262,0.0
float16,0.03780698776245117,0.0
float16,0.03811907768249512,0.0
float16,0.03809404373168945,0.0
float16,0.037093162536621094,0.0
float16,0.03854799270629883,0.01
float16,0.03787398338317871,0.14
float16,0.037589073181152344,0.09
float16,0.03753018379211426,0.0
float16,0.03712606430053711,0.01
float16,0.037577152252197266,0.11
float16,0.03822898864746094,0.17
float16,0.03818798065185547,0.01
float16,0.037901878356933594,0.16
float16,0.03787493705749512,0.13
float16,0.037271976470947266,0.0
float16,0.037878990173339844,0.0
float16,0.03844404220581055,0.0
float16,0.03779792785644531,0.0
float16,0.03778505325317383,0.0
float16,0.038175106048583984,0.0
float16,0.03799009323120117,0.03
float16,0.03797507286071777,0.0
float16,0.03792595863342285,0.18
float16,0.037847042083740234,0.17
float16,0.03767800331115723,0.0
float16,0.03829598426818848,0.0
float16,0.03806805610656738,0.0
float16,0.037689924240112305,0.1
float16,0.03791999816894531,0.0
float16,0.03704690933227539,0.0
float16,0.037657737731933594,0.0
float16,0.03838706016540527,0.01
float16,0.03848004341125488,0.17
float16,0.03821992874145508,0.0
float16,0.03747415542602539,0.06
float16,0.03780317306518555,0.0
float16,0.03748512268066406,0.14
float16,0.03775811195373535,0.07
float16,0.03883194923400879,0.01
float16,0.03788399696350098,0.16
float16,0.037465810775756836,0.0
float16,0.03732609748840332,0.18
float16,0.037653207778930664,0.0
float16,0.03796195983886719,0.0
float16,0.038179874420166016,0.18
float16,0.03783106803894043,0.0
float16,0.03832411766052246,0.0
float16,0.0384678840637207,0.01
float16,0.03751969337463379,0.13
float16,0.0376429557800293,0.16
float16,0.03796219825744629,0.0
float16,0.03790402412414551,0.0
float16,0.03845500946044922,0.02
float16,0.038053035736083984,0.01
float16,0.037645816802978516,0.06
float32,0.056986093521118164,0.0
float32,0.03829598426818848,0.0
float32,0.037552833557128906,0.01
float32,0.03874397277832031,0.1
float32,0.03765702247619629,0.0
float32,0.03774285316467285,0.0
float32,0.03818535804748535,0.01
float32,0.03811001777648926,0.04
float32,0.03770184516906738,0.08
float32,0.038208961486816406,0.0
float32,0.037240028381347656,0.16
float32,0.03764033317565918,0.01
float32,0.03737497329711914,0.01
float32,0.03771805763244629,0.02
float32,0.03760695457458496,0.0
float32,0.038333892822265625,0.01
float32,0.03749871253967285,0.01
float32,0.03745889663696289,0.0
float32,0.03819584846496582,0.13
float32,0.03824210166931152,0.0
float32,0.03768610954284668,0.02
float32,0.03691220283508301,0.01
float32,0.03812003135681152,0.02
float32,0.03761911392211914,0.0
float32,0.038578033447265625,0.0
float32,0.03743886947631836,0.0
float32,0.03739213943481445,0.07
float32,0.03796195983886719,0.1
float32,0.03794693946838379,0.13
float32,0.037878990173339844,0.0
float32,0.04726910591125488,0.0
float32,0.038738250732421875,0.01
float32,0.03833198547363281,0.0
float32,0.03818988800048828,0.0
float32,0.03853201866149902,0.0
float32,0.038285017013549805,0.01
float32,0.03829193115234375,0.0
float32,0.03765296936035156,0.03
float32,0.03798985481262207,0.18
float32,0.038472890853881836,0.0
float32,0.038481950759887695,0.13
float32,0.03751993179321289,0.14
float32,0.03787803649902344,0.0
float32,0.03801393508911133,0.02
float32,0.037548065185546875,0.0
float32,0.0376889705657959,0.01
float32,0.03731107711791992,0.01
float32,0.038007259368896484,0.0
float32,0.03831815719604492,0.0
float32,0.03799891471862793,0.0
float32,0.03760933876037598,0.0
float32,0.037850141525268555,0.0
float32,0.038167715072631836,0.16
float32,0.038221120834350586,0.01
float32,0.038465023040771484,0.05
float32,0.03741598129272461,0.03
float32,0.03775596618652344,0.0
float32,0.03797769546508789,0.01
float32,0.03871011734008789,0.04
float32,0.03726506233215332,0.0
float32,0.03817892074584961,0.0
float32,0.03753328323364258,0.13
float32,0.03807878494262695,0.0
float32,0.03753089904785156,0.09
float32,0.03812670707702637,0.0
float32,0.037489891052246094,0.0
float32,0.03807473182678223,0.02
float32,0.038336992263793945,0.12
float32,0.03769493103027344,0.14
float32,0.038194894790649414,0.01
float32,0.03813624382019043,0.01
float32,0.03811526298522949,0.0
float32,0.038188934326171875,0.0
float32,0.03753328323364258,0.03
float32,0.03796100616455078,0.07
float32,0.03729057312011719,0.0
float32,0.03735208511352539,0.11
float32,0.037531137466430664,0.0
float32,0.0377199649810791,0.0
float32,0.037615060806274414,0.12
float32,0.037481069564819336,0.06
float32,0.03779006004333496,0.0
float32,0.037789106369018555,0.01
float32,0.0378720760345459,0.0
float32,0.03719305992126465,0.15
float32,0.03794503211975098,0.0
float32,0.03753805160522461,0.14
float32,0.03790473937988281,0.06
float32,0.03829312324523926,0.1
float32,0.03759002685546875,0.0
float32,0.037989139556884766,0.0
float32,0.038095951080322266,0.0
float32,0.03756403923034668,0.0
float32,0.037853240966796875,0.07
float32,0.03780484199523926,0.0
float32,0.03728985786437988,0.04
float32,0.03775620460510254,0.0
float32,0.03737592697143555,0.02
float32,0.037750959396362305,0.05
float32,0.03791308403015137,0.04
float32,0.03741002082824707,0.02
float32,0.03761625289916992,0.02
float32,0.03790402412414551,0.0
float32,0.03751492500305176,0.0
float32,0.0376276969909668,0.0
float32,0.03829216957092285,0.0
float32,0.038195133209228516,0.04
float32,0.03747892379760742,0.0
float32,0.037564992904663086,0.04
float32,0.037892818450927734,0.0
float32,0.03735995292663574,0.02
float32,0.038629770278930664,0.15
float32,0.03991580009460449,0.23
float32,0.040113210678100586,0.0
float32,0.037383079528808594,0.03
float32,0.03786110877990723,0.0
float32,0.03776407241821289,0.1
float32,0.03809475898742676,0.0
float32,0.03792405128479004,0.07
float32,0.03774619102478027,0.04
float32,0.03760194778442383,0.0
float32,0.03739309310913086,0.01
float32,0.037741899490356445,0.0
float32,0.03800702095031738,0.18
float32,0.03825211524963379,0.0
float32,0.037969112396240234,0.09
float32,0.03858304023742676,0.01
float32,0.03807997703552246,0.0
float32,0.03750801086425781,0.03
float32,0.03815579414367676,0.0
float32,0.03783392906188965,0.14
float32,0.03830218315124512,0.13
float32,0.03798699378967285,0.07
float32,0.037805795669555664,0.0
float32,0.0375521183013916,0.08
float32,0.0380098819732666,0.0
float32,0.03835105895996094,0.19
float32,0.03804492950439453,0.0
float32,0.03806281089782715,0.08
float32,0.03683185577392578,0.0
float32,0.03751993179321289,0.01
float32,0.037661075592041016,0.0
float32,0.03779315948486328,0.01
float32,0.03746914863586426,0.0
float32,0.03780508041381836,0.01
float32,0.03760695457458496,0.01
float32,0.03729081153869629,0.01
float32,0.038320064544677734,0.04
float32,0.038487911224365234,0.0
float32,0.03775191307067871,0.0
float32,0.03783392906188965,0.07
float32,0.038022756576538086,0.01
float32,0.03765416145324707,0.1
float32,0.038681745529174805,0.0
float32,0.03762197494506836,0.0
float32,0.03772115707397461,0.0
float32,0.03792309761047363,0.01
float32,0.03827500343322754,0.0
float32,0.03750467300415039,0.06
float32,0.03820395469665527,0.01
float32,0.038101911544799805,0.01
float32,0.0376129150390625,0.0
float32,0.03832411766052246,0.01
float32,0.037492990493774414,0.0
float32,0.03778195381164551,0.0
float32,0.03929591178894043,0.04
float32,0.038281917572021484,0.0
float32,0.03779315948486328,0.03
float32,0.03778529167175293,0.0
float32,0.03818511962890625,0.0
float32,0.037109375,0.0
float32,0.038047075271606445,0.0
float32,0.037225961685180664,0.01
float32,0.037687063217163086,0.0
float32,0.038686275482177734,0.0
float32,0.03847980499267578,0.0
float32,0.03748130798339844,0.19
float32,0.03786587715148926,0.0
float32,0.038545846939086914,0.0
float32,0.037917137145996094,0.09
float32,0.03791379928588867,0.0
float32,0.03797316551208496,0.12
float32,0.03824734687805176,0.0
float32,0.0381770133972168,0.03
float32,0.03709602355957031,0.01
float32,0.037567138671875,0.01
float32,0.037789106369018555,0.0
float32,0.03703570365905762,0.02
float32,0.03748512268066406,0.0
float32,0.03802204132080078,0.0
float32,0.03716707229614258,0.01
float32,0.037606000900268555,0.01
float32,0.0372929573059082,0.01
float32,0.03772115707397461,0.0
float32,0.037606239318847656,0.0
float32,0.03753995895385742,0.05
float32,0.037261962890625,0.0
float32,0.037876129150390625,0.05
float32,0.03832411766052246,0.01
float32,0.03799176216125488,0.14
float32,0.03752017021179199,0.19
float32,0.03843808174133301,0.0
float32,0.03718709945678711,0.01
float32,0.03761911392211914,0.01
float32,0.037405967712402344,0.0
float32,0.037110090255737305,0.0
float32,0.03759264945983887,0.0
float32,0.038126230239868164,0.0
float32,0.03761792182922363,0.0
float32,0.0440981388092041,0.04
float32,0.04209089279174805,0.03
float32,0.03832888603210449,0.0
float32,0.03823518753051758,0.0
float32,0.03809976577758789,0.0
float32,0.03821587562561035,0.0
float32,0.03801703453063965,0.0
float32,0.03798723220825195,0.03
float32,0.03791618347167969,0.01
float32,0.03809499740600586,0.01
float32,0.03795027732849121,0.11
float32,0.03780412673950195,0.01
float32,0.038487911224365234,0.0
float32,0.0381927490234375,0.0
float32,0.037194013595581055,0.01
float32,0.037709951400756836,0.0
float32,0.03814125061035156,0.0
float32,0.037811994552612305,0.0
float32,0.03776884078979492,0.01
float32,0.037741899490356445,0.08
float32,0.04529380798339844,0.0
float32,0.03850603103637695,0.0
float32,0.038156986236572266,0.01
float32,0.03720498085021973,0.02
float32,0.03762412071228027,0.11
float32,0.03804636001586914,0.0
float32,0.038134098052978516,0.01
float32,0.03756999969482422,0.02
float32,0.0378110408782959,0.0
float32,0.03813505172729492,0.0
float32,0.037467002868652344,0.16
float32,0.03726005554199219,0.0
float32,0.03746914863586426,0.0
float32,0.03787970542907715,0.13
float32,0.03828310966491699,0.05
float32,0.03800392150878906,0.15
float32,0.0377352237701416,0.06
float32,0.03802204132080078,0.0
float32,0.03805398941040039,0.0
float32,0.03759503364562988,0.13
float32,0.0380709171295166,0.04
float32,0.03729081153869629,0.0
float32,0.03756904602050781,0.0
float32,0.038516998291015625,0.0
float32,0.03795790672302246,0.14
float32,0.03787994384765625,0.0
float32,0.03863692283630371,0.03
float32,0.038185834884643555,0.03
float32,0.03771495819091797,0.0
float32,0.038086891174316406,0.03
float32,0.037635087966918945,0.06
float32,0.03853178024291992,0.08
float32,0.037840843200683594,0.05
float32,0.03657698631286621,0.12
float32,0.03707385063171387,0.0
float32,0.03746914863586426,0.0
float32,0.03818082809448242,0.07
float32,0.037886857986450195,0.0
float32,0.03874611854553223,0.0
float32,0.03824901580810547,0.0
float32,0.037712812423706055,0.0
float32,0.03764820098876953,0.03
float32,0.03822898864746094,0.0
float32,0.037496089935302734,0.0
float32,0.03777670860290527,0.1
float32,0.038168907165527344,0.0
float32,0.038011789321899414,0.0
float32,0.03817009925842285,0.02
float32,0.03807473182678223,0.16
float32,0.03743290901184082,0.01
float32,0.03813672065734863,0.04
float32,0.03771209716796875,0.0
float32,0.03763413429260254,0.04
float32,0.037328243255615234,0.0
float32,0.0377650260925293,0.0
float32,0.037999868392944336,0.04
float32,0.03881525993347168,0.17
float32,0.038100242614746094,0.03
float32,0.0382847785949707,0.0
float32,0.03816986083984375,0.0
float32,0.03817605972290039,0.07
float32,0.037754058837890625,0.0
float32,0.03841209411621094,0.14
float32,0.037883758544921875,0.04
float32,0.03770875930786133,0.03
float32,0.038012027740478516,0.12
float32,0.0377500057220459,0.0
float32,0.03808021545410156,0.0
float32,0.03821277618408203,0.0
float32,0.0380549430847168,0.16
float32,0.03745102882385254,0.01
float32,0.03724312782287598,0.0
float32,0.037042856216430664,0.14
float32,0.0380709171295166,0.0
float32,0.038221120834350586,0.02
float32,0.037744760513305664,0.0
float32,0.03783273696899414,0.0
float32,0.03788304328918457,0.0
float32,0.03813982009887695,0.0
float32,0.03757810592651367,0.01
float32,0.03901100158691406,0.05
float32,0.038245201110839844,0.0
float32,0.03861808776855469,0.0
float32,0.038234710693359375,0.0
float32,0.038214921951293945,0.0
float32,0.037518978118896484,0.03
float32,0.03805899620056152,0.01
float32,0.03769803047180176,0.0
float32,0.038253068923950195,0.01
float32,0.03827977180480957,0.01
float32,0.03747892379760742,0.0
float32,0.03702712059020996,0.0
float32,0.03869509696960449,0.0
float32,0.037274837493896484,0.01
float32,0.03760099411010742,0.12
float32,0.037770986557006836,0.01
float32,0.037962913513183594,0.09
float32,0.03751206398010254,0.0
float32,0.03863120079040527,0.17
float32,0.03801107406616211,0.01
float32,0.038244009017944336,0.0
float32,0.037245750427246094,0.01
float32,0.03760790824890137,0.1
float32,0.03781294822692871,0.05
float32,0.03706693649291992,0.04
float32,0.03731703758239746,0.08
float32,0.037628889083862305,0.15
float32,0.03780508041381836,0.17
float32,0.037806034088134766,0.04
float32,0.037354230880737305,0.01
float32,0.038545846939086914,0.0
float32,0.038186073303222656,0.0
float32,0.03734302520751953,0.08
float32,0.03855419158935547,0.0
float32,0.03711199760437012,0.01
float32,0.03737592697143555,0.0
float32,0.03753781318664551,0.13
float32,0.03706812858581543,0.01
float32,0.038394927978515625,0.0
float32,0.03815197944641113,0.01
float32,0.037265777587890625,0.0
float32,0.037615060806274414,0.0
float32,0.03826308250427246,0.0
float32,0.037153005599975586,0.08
float32,0.03801298141479492,0.01
float32,0.03819394111633301,0.0
float32,0.03811001777648926,0.0
float32,0.03769707679748535,0.01
float32,0.037989139556884766,0.01
float32,0.037698984146118164,0.0
float32,0.03762674331665039,0.03
float32,0.03808712959289551,0.11
float32,0.038107872009277344,0.04
float32,0.03840899467468262,0.03
float32,0.03748202323913574,0.09
float32,0.03799295425415039,0.03
float32,0.037735939025878906,0.19
float32,0.038178205490112305,0.0
float32,0.03751707077026367,0.01
float32,0.037580013275146484,0.0
float32,0.03795289993286133,0.0
float32,0.03786492347717285,0.11
float32,0.0378413200378418,0.07
float32,0.03818178176879883,0.0
float32,0.038224220275878906,0.0
float32,0.037657976150512695,0.0
float32,0.03796505928039551,0.17
float32,0.03790783882141113,0.0
float32,0.037734031677246094,0.0
float32,0.03803110122680664,0.0
float32,0.03857302665710449,0.0
float32,0.037596940994262695,0.0
float32,0.03727102279663086,0.11
float32,0.037652015686035156,0.0
float32,0.03758811950683594,0.0
float32,0.038715362548828125,0.0
float32,0.03832197189331055,0.0
float32,0.03826475143432617,0.14
float32,0.03806114196777344,0.06
float32,0.03818225860595703,0.15
float32,0.037689208984375,0.01
float32,0.037863969802856445,0.09
float32,0.03781294822692871,0.02
float32,0.03766298294067383,0.0
float32,0.03854703903198242,0.0
float32,0.037505149841308594,0.0
float32,0.037214040756225586,0.0
float32,0.03795886039733887,0.15
float32,0.0382080078125,0.0
float32,0.03783893585205078,0.13
float32,0.03811287879943848,0.0
float32,0.038266897201538086,0.0
float32,0.03773212432861328,0.0
float32,0.03867602348327637,0.0
float32,0.03835892677307129,0.0
float32,0.03817415237426758,0.0
float32,0.037322998046875,0.0
float32,0.03779482841491699,0.0
float32,0.03755497932434082,0.0
float32,0.03780698776245117,0.0
float32,0.03799176216125488,0.05
float32,0.037535905838012695,0.02
float32,0.037825822830200195,0.09
float32,0.037782907485961914,0.0
float32,0.03770589828491211,0.09
float32,0.03855013847351074,0.21
float32,0.03929305076599121,0.17
float32,0.03734707832336426,0.0
float32,0.03879189491271973,0.13
float32,0.03842902183532715,0.09
float32,0.03818821907043457,0.0
float32,0.037275075912475586,0.0
float32,0.0379488468170166,0.0
float32,0.03766298294067383,0.0
float32,0.03775596618652344,0.0
float32,0.03807997703552246,0.0
float32,0.03763890266418457,0.0
float32,0.03851795196533203,0.0
float32,0.03811931610107422,0.13
float32,0.03819918632507324,0.0
float32,0.0376131534576416,0.0
float32,0.03797292709350586,0.08
float32,0.03766202926635742,0.0
float32,0.038123130798339844,0.0
float32,0.03834390640258789,0.0
float32,0.03818392753601074,0.0
float32,0.038268089294433594,0.16
float32,0.038224220275878906,0.01
float32,0.037663936614990234,0.23
float32,0.03763294219970703,0.15
float32,0.03816699981689453,0.0
float32,0.038266897201538086,0.0
float32,0.0375211238861084,0.13
float32,0.038133859634399414,0.0
float32,0.03857302665710449,0.0
float32,0.038366079330444336,0.0
float32,0.0368037223815918,0.0
float32,0.037638187408447266,0.08
float32,0.038285017013549805,0.01
float32,0.037876129150390625,0.0
float32,0.037492990493774414,0.0
float32,0.03818082809448242,0.12
float32,0.03763914108276367,0.0
float32,0.03760385513305664,0.0
